layer,head,pooled_blk_r,pooled_imp_r,blk_r_p,blk_lo_p,blk_hi_p,blk_r_m,blk_lo_m,blk_hi_m,imp_r_p,imp_r_m,sd_blk_p,sd_blk_m,mu_blk_p,mu_blk_m,pass_blk_010,pass_imp_010,surv_blk_att01,surv_imp_att01
12,10,-0.008193,0.095015,-0.178968,-0.274786,-0.074294,-0.104652,-0.232577,0.034646,-0.092022,-0.179834,0.122394,0.139486,-0.065411,-0.071065,False,False,False,False
20,30,-0.094804,-0.066698,-0.125498,-0.271583,0.018808,-0.393933,-0.479897,-0.313446,0.147155,-0.463495,0.129868,0.163141,-0.096255,-0.099168,False,False,False,False
6,14,0.093207,0.058889,-0.153022,-0.252577,-0.052042,-0.264755,-0.375311,-0.162918,0.078093,-0.324034,0.059626,0.058017,-0.092331,-0.093920,True,False,False,False
16,23,-0.092711,-0.062283,0.052081,-0.100768,0.199653,-0.303572,-0.416702,-0.185582,0.128511,-0.364675,0.048492,0.056281,-0.018407,-0.002766,False,False,False,False
17,26,0.091930,0.084915,0.375563,0.271342,0.468931,-0.583852,-0.647457,-0.512337,0.400256,-0.543013,0.158664,0.168423,-0.177371,-0.201761,False,False,False,False
11,24,-0.091770,0.080934,-0.260450,-0.345033,-0.165536,-0.241494,-0.369858,-0.111419,-0.151349,-0.208680,0.136293,0.142286,-0.064409,-0.095375,True,True,False,False
18,16,-0.000400,-0.091504,-0.070925,-0.205980,0.058596,-0.361259,-0.440549,-0.272918,0.094613,-0.433929,0.070473,0.109899,-0.073221,-0.114061,False,False,False,False
30,12,-0.053403,0.090955,0.161579,0.061762,0.269256,-0.136162,-0.304766,0.031787,0.571990,-0.535660,0.087231,0.099559,0.005376,0.034332,False,False,False,False
22,10,-0.089987,0.010374,-0.297010,-0.432881,-0.147034,-0.342727,-0.454805,-0.232065,0.145781,-0.537802,0.151541,0.163037,-0.112671,-0.145283,True,False,False,False
29,18,-0.089588,0.077392,0.364297,0.246477,0.460295,0.145604,0.024567,0.277407,0.077308,-0.098080,0.016719,0.017582,0.028748,0.031679,True,False,False,False
23,31,0.088906,0.060919,-0.216777,-0.325117,-0.092475,0.077462,-0.039106,0.177612,-0.154704,0.085799,0.030532,0.027599,-0.022646,-0.020884,False,False,False,False
22,2,-0.076795,-0.088438,0.275888,0.134086,0.390021,-0.627622,-0.686890,-0.557327,0.462958,-0.733600,0.084394,0.101061,-0.037876,-0.071776,False,False,False,False
2,20,-0.087882,0.034011,0.260666,0.143704,0.377534,0.272915,0.155740,0.390004,0.181833,-0.214814,0.006993,0.007046,0.013258,0.012827,True,False,False,False
28,15,-0.087344,-0.024164,0.373343,0.231458,0.491162,-0.743448,-0.802365,-0.672638,0.507365,-0.801784,0.171064,0.243076,-0.247194,-0.078302,False,False,False,False
18,25,0.061372,0.085179,-0.389008,-0.533001,-0.226790,-0.055370,-0.163202,0.043534,-0.224812,-0.041541,0.109218,0.098007,-0.143596,-0.132228,False,False,False,False
11,14,0.002884,0.084007,-0.227841,-0.357497,-0.096554,-0.244065,-0.369603,-0.119692,-0.162110,-0.179449,0.097130,0.095528,-0.101046,-0.086651,True,True,False,False
30,3,-0.083804,-0.061377,-0.303011,-0.398980,-0.194534,-0.025788,-0.153800,0.103664,-0.055084,-0.197116,0.040251,0.046965,-0.012021,-0.008777,False,False,False,False
19,8,0.075627,0.083249,-0.422007,-0.559360,-0.272755,-0.125665,-0.248237,-0.012548,-0.285760,-0.085444,0.099374,0.117600,-0.165561,-0.191438,True,False,False,False
24,21,-0.082760,-0.036371,-0.174641,-0.298993,-0.035243,0.150614,0.041227,0.253318,-0.251030,-0.052037,0.030615,0.025726,0.004300,0.011802,False,False,False,False
18,31,-0.082560,-0.045900,-0.386089,-0.500452,-0.262000,-0.161145,-0.270263,-0.062226,-0.286143,-0.216694,0.059172,0.047788,-0.041448,-0.034172,True,True,False,False
14,20,0.082044,-0.006182,0.325075,0.176646,0.454123,-0.371173,-0.457565,-0.273796,0.259440,-0.401965,0.213366,0.219549,-0.163876,-0.084821,False,False,False,False
21,3,-0.007067,0.081924,-0.202944,-0.348810,-0.035324,-0.183250,-0.316952,-0.050944,-0.175470,-0.086706,0.047289,0.047970,-0.036780,-0.034103,True,False,False,False
16,7,0.081523,0.063701,-0.218264,-0.367642,-0.061638,0.063958,-0.023406,0.148164,-0.210032,0.034608,0.073732,0.064314,-0.063890,-0.039799,False,False,False,False
24,16,-0.080016,0.078480,0.373849,0.244492,0.481022,-0.700398,-0.764611,-0.623006,0.669095,-0.773885,0.061616,0.063414,-0.017353,-0.036449,False,False,False,False
22,15,-0.078623,-0.065154,-0.008721,-0.131797,0.099305,-0.490040,-0.602334,-0.371089,0.166881,-0.601180,0.129223,0.126334,-0.124476,-0.042200,False,False,False,False
21,2,0.078193,0.015591,-0.060908,-0.160599,0.036410,-0.212269,-0.356592,-0.080258,-0.004354,-0.184783,0.161259,0.181402,-0.206225,-0.158840,False,False,False,False
27,28,0.045555,-0.078153,0.235396,0.114331,0.360030,-0.100458,-0.210692,0.019109,0.074005,-0.141577,0.164209,0.174009,-0.027086,0.037932,False,False,False,False
21,25,-0.050148,0.077931,-0.027150,-0.142018,0.074425,-0.168252,-0.282480,-0.060426,0.119176,-0.246163,0.090263,0.086815,-0.015837,-0.017806,False,False,False,False
3,12,-0.077829,-0.073661,0.158544,0.071561,0.233927,-0.005913,-0.104257,0.083376,0.220078,-0.126186,0.036554,0.032246,0.031081,0.018055,False,False,False,False
18,22,0.000192,0.077798,0.086554,-0.087457,0.242653,-0.565193,-0.638552,-0.484849,0.349650,-0.604776,0.121228,0.128261,-0.142687,-0.124515,False,False,False,False
17,31,-0.016673,0.074346,0.275297,0.173906,0.366415,-0.511168,-0.592484,-0.413416,0.371495,-0.581441,0.258226,0.291895,-0.207743,-0.106074,False,False,False,False
18,18,-0.073340,0.031145,-0.188645,-0.344939,-0.034447,-0.337053,-0.432353,-0.238216,0.171343,-0.472283,0.049961,0.056162,-0.038153,-0.038418,True,False,False,False
14,16,0.073009,0.048480,-0.184190,-0.396808,0.025680,-0.193221,-0.316075,-0.062105,-0.262535,-0.195990,0.072963,0.078790,-0.097489,-0.093501,False,True,False,False
27,23,0.064815,0.071827,0.844466,0.805303,0.875336,-0.907855,-0.927568,-0.882254,0.856357,-0.911039,0.235629,0.279730,-0.256663,-0.246691,False,False,False,False
18,17,-0.070997,0.007043,-0.125178,-0.242531,-0.005985,-0.183080,-0.310959,-0.064864,-0.038913,-0.256780,0.026706,0.015609,-0.009956,-0.001659,True,False,False,False
18,30,0.055510,0.070482,-0.134361,-0.262119,-0.024184,-0.108009,-0.194888,-0.023550,-0.070244,-0.063063,0.117999,0.093294,-0.092938,-0.073813,True,False,False,False
30,25,0.031044,0.070008,-0.322606,-0.427280,-0.215197,-0.158214,-0.298347,-0.008273,-0.176766,-0.312709,0.060062,0.060131,-0.063535,-0.075587,True,True,False,False
19,14,-0.068480,0.039696,0.169364,0.068524,0.264983,-0.308936,-0.424841,-0.189428,0.283423,-0.432767,0.151371,0.158582,-0.035702,0.015942,False,False,False,False
20,13,-0.066970,-0.014282,0.549383,0.476345,0.614768,-0.739153,-0.793158,-0.679767,0.575660,-0.744331,0.231870,0.239524,-0.109485,-0.012627,False,False,False,False
17,25,0.059600,0.066757,0.595015,0.531411,0.654311,-0.664246,-0.722354,-0.601176,0.547422,-0.612971,0.296903,0.328993,-0.242700,-0.191043,False,False,False,False
30,14,0.066563,0.047950,-0.087343,-0.210866,0.038299,-0.090092,-0.229007,0.043569,0.415331,-0.567045,0.085327,0.092106,-0.064597,-0.059717,False,False,False,False
9,13,-0.004321,0.066110,-0.395945,-0.519238,-0.265589,-0.152655,-0.244871,-0.066875,-0.281694,0.018892,0.111529,0.109212,-0.100346,-0.135270,True,False,False,False
7,10,-0.062051,0.062778,-0.151488,-0.298175,0.010536,-0.013542,-0.166192,0.133777,-0.211592,-0.069872,0.104778,0.106737,0.007318,-0.019862,False,False,False,False
25,5,0.022580,0.062674,0.261105,0.107750,0.380716,-0.519839,-0.622974,-0.390648,0.320558,-0.516454,0.099466,0.077764,-0.142577,0.052658,False,False,False,False
26,13,-0.062588,-0.014857,0.661409,0.569504,0.731555,-0.815757,-0.856293,-0.765148,0.716420,-0.833497,0.192581,0.237280,-0.182838,-0.020728,False,False,False,False
13,9,-0.026106,0.061492,-0.028726,-0.160360,0.084584,-0.315503,-0.411365,-0.214728,0.034997,-0.394073,0.167713,0.175216,-0.111600,-0.097662,False,False,False,False
26,29,0.061245,-0.003454,-0.238562,-0.338117,-0.150697,-0.087568,-0.188362,0.006099,0.137274,-0.515706,0.092324,0.107176,-0.116581,-0.080216,False,False,False,False
24,17,-0.011500,0.061229,0.173811,0.052469,0.274024,-0.443389,-0.544367,-0.333376,0.537856,-0.696830,0.060033,0.070165,-0.055086,-0.029059,False,False,False,False
17,24,-0.060936,-0.037382,0.133056,-0.010408,0.262502,-0.601447,-0.663854,-0.532556,0.302449,-0.591484,0.199680,0.219484,-0.171822,-0.150593,False,False,False,False
18,28,0.060891,0.047633,0.293048,0.157034,0.414474,-0.565817,-0.642264,-0.494995,0.264162,-0.546396,0.164949,0.164854,-0.200846,-0.126090,False,False,False,False
17,15,0.017304,0.060747,-0.452092,-0.569541,-0.319799,-0.213658,-0.326363,-0.101431,-0.175999,-0.197742,0.100650,0.093969,-0.149538,-0.136581,True,True,False,False
21,29,-0.060099,-0.009587,0.311345,0.216236,0.411222,-0.527586,-0.601308,-0.443117,0.354053,-0.559091,0.067952,0.061654,-0.014460,-0.008606,False,False,False,False
27,7,-0.058793,-0.039104,0.596911,0.495391,0.675788,-0.773528,-0.821111,-0.712582,0.657152,-0.806046,0.168529,0.199316,-0.147405,-0.018185,False,False,False,False
13,27,-0.058383,-0.034395,-0.228879,-0.417229,-0.029850,-0.093585,-0.234997,0.042721,-0.303023,-0.083861,0.122140,0.103987,-0.056250,-0.033572,False,False,False,False
14,28,0.057824,-0.013268,-0.032342,-0.179375,0.108560,-0.259579,-0.377695,-0.136570,0.036476,-0.239055,0.105272,0.119778,-0.113028,-0.108397,False,False,False,False
20,23,-0.020527,-0.056687,0.132089,0.022225,0.232423,-0.535551,-0.621533,-0.437263,0.343083,-0.605886,0.123315,0.141289,-0.090421,-0.137544,False,False,False,False
22,0,-0.056357,-0.054928,0.522359,0.425346,0.603122,-0.781784,-0.822730,-0.733546,0.551536,-0.764345,0.194909,0.263949,-0.001327,-0.344027,False,False,False,False
13,5,-0.000682,-0.055942,0.036499,-0.084013,0.168390,-0.236903,-0.353240,-0.114609,0.006232,-0.131702,0.136494,0.105396,-0.012433,-0.073473,False,False,False,False
27,6,0.041636,0.051945,0.869237,0.835438,0.896302,-0.922460,-0.939843,-0.901126,0.879820,-0.922359,0.355214,0.407073,-0.355734,-0.208507,False,False,False,False
25,12,-0.051518,-0.043539,-0.109032,-0.218402,-0.011348,-0.101273,-0.230488,0.019919,0.138211,-0.242501,0.061185,0.065037,-0.013942,-0.012027,False,False,False,False
18,4,-0.050996,-0.040592,0.170344,0.046817,0.278140,-0.432010,-0.514153,-0.356751,0.165046,-0.397745,0.040383,0.042556,-0.016725,-0.015673,False,False,False,False
27,31,-0.014848,-0.049869,-0.269467,-0.414677,-0.130453,-0.031395,-0.127139,0.055163,-0.143284,-0.145473,0.014204,0.016291,-0.008852,-0.006007,False,True,False,False
20,2,-0.039840,0.049393,0.416167,0.327157,0.485913,-0.568411,-0.639699,-0.489296,0.570016,-0.563540,0.025966,0.035813,-0.013872,-0.018928,False,False,False,False
18,20,0.048980,0.029760,0.103244,-0.090757,0.278258,-0.417943,-0.520764,-0.310707,0.180534,-0.451955,0.089021,0.106392,-0.102146,-0.110089,False,False,False,False
17,27,-0.047428,0.045361,0.085875,-0.069296,0.227317,-0.509741,-0.593004,-0.420004,0.221631,-0.470313,0.152067,0.166676,-0.114176,-0.117532,False,False,False,False
20,26,-0.026569,0.047260,0.075418,-0.051203,0.175162,-0.334507,-0.441544,-0.240493,0.348159,-0.578023,0.134863,0.163505,-0.081060,-0.074117,False,False,False,False
19,0,-0.046554,0.025666,0.318124,0.212453,0.416772,-0.484971,-0.594124,-0.352683,0.371386,-0.444111,0.139253,0.137553,-0.108403,0.051710,False,False,False,False
20,15,-0.045546,-0.011267,0.427079,0.336456,0.510314,-0.638762,-0.704622,-0.559329,0.479420,-0.663752,0.139604,0.135963,-0.093678,0.010621,False,False,False,False
31,29,-0.028213,0.044601,-0.271174,-0.363119,-0.184427,0.154072,0.028904,0.271712,-0.030195,-0.103334,0.041446,0.043304,-0.001837,-0.003303,False,False,False,False
24,24,-0.041693,-0.020404,0.317181,0.194530,0.427625,-0.529761,-0.623060,-0.433517,0.594564,-0.640686,0.072453,0.105729,-0.025424,-0.086202,False,False,False,False
16,11,-0.041552,0.027766,-0.196455,-0.325991,-0.063401,-0.335192,-0.415175,-0.260517,0.119297,-0.413477,0.027700,0.026345,-0.025890,-0.020260,True,False,False,False
30,30,0.038735,0.040522,0.686385,0.623125,0.741970,-0.685026,-0.757663,-0.595761,0.758829,-0.773640,0.098149,0.109634,-0.079229,-0.015898,False,False,False,False
17,18,-0.040353,-0.019693,-0.256012,-0.435041,-0.077628,-0.161653,-0.264492,-0.058082,-0.255345,-0.226176,0.136259,0.122423,-0.099938,-0.066904,True,True,False,False
19,3,-0.039801,-0.013936,0.390445,0.265522,0.495322,-0.695156,-0.746069,-0.640505,0.425770,-0.686280,0.224886,0.293740,-0.260416,-0.155062,False,False,False,False
23,14,-0.037863,0.031191,-0.089848,-0.183492,0.008640,-0.267682,-0.364133,-0.166958,0.444985,-0.550002,0.116368,0.142741,-0.065755,-0.088806,False,False,False,False
24,26,0.037485,0.014513,-0.013186,-0.133988,0.082939,-0.376556,-0.468023,-0.279320,0.173935,-0.545752,0.083981,0.099859,-0.099769,-0.107480,False,False,False,False
26,31,0.037423,0.010531,0.221683,0.100714,0.331285,-0.421372,-0.541335,-0.290308,0.532078,-0.761838,0.045942,0.052201,-0.050733,-0.022351,False,False,False,False
20,14,-0.037335,0.017206,0.526040,0.445272,0.597772,-0.721754,-0.774684,-0.660969,0.638245,-0.739536,0.183944,0.216037,-0.132641,-0.083489,False,False,False,False
21,26,0.036768,0.032250,-0.223671,-0.376593,-0.048140,-0.295619,-0.430726,-0.149642,0.153830,-0.354882,0.119227,0.147453,-0.163853,-0.192703,True,False,False,False
19,23,0.034767,0.020723,-0.210734,-0.384589,-0.031271,-0.521650,-0.619016,-0.405412,0.157359,-0.612294,0.077343,0.098820,-0.187470,-0.149540,True,False,False,False
0,29,-0.034218,0.024464,-0.165323,-0.239060,-0.089620,-0.050082,-0.119792,0.006867,0.059218,0.034020,0.059302,0.059302,-0.016450,-0.016449,False,False,False,False
29,9,-0.033613,-0.026142,-0.320601,-0.437946,-0.218002,-0.081507,-0.240551,0.077042,0.010787,-0.287842,0.144231,0.160449,-0.122021,-0.062158,False,False,False,False
19,26,-0.023751,0.032746,-0.170386,-0.249889,-0.072378,0.030586,-0.106062,0.125485,-0.113881,-0.000724,0.012278,0.006126,-0.003752,-0.001545,False,False,False,False
20,3,0.029218,0.032181,-0.216841,-0.369747,-0.036536,-0.177083,-0.314406,-0.047572,-0.146694,-0.280577,0.048090,0.039567,-0.044180,-0.040802,True,True,False,False
16,21,0.030809,0.012347,0.271291,0.150725,0.380107,-0.517318,-0.586170,-0.442559,0.276431,-0.521549,0.123747,0.125000,-0.106492,-0.077857,False,False,False,False
23,23,0.026542,0.028598,-0.184065,-0.315703,-0.060663,-0.095137,-0.189794,-0.012973,-0.153979,-0.190389,0.086093,0.051549,-0.066925,-0.034495,False,True,False,False
26,0,0.028050,-0.000880,-0.343500,-0.478860,-0.199207,-0.192817,-0.334406,-0.046211,-0.124063,-0.269516,0.102159,0.112057,-0.126236,-0.141279,True,True,False,False
15,2,0.025774,-0.010040,0.001953,-0.158501,0.155710,0.042402,-0.090691,0.173761,0.066222,-0.066006,0.083494,0.065421,0.008233,-0.012002,False,False,False,False
31,11,0.025716,0.014403,-0.266539,-0.392197,-0.125353,0.084279,-0.040766,0.197118,-0.259112,-0.058355,0.047506,0.071267,-0.005728,-0.031368,False,False,False,False
22,13,-0.025508,-0.003958,-0.107170,-0.239624,0.029236,-0.261881,-0.377280,-0.143070,0.218478,-0.544764,0.133512,0.162643,-0.117966,-0.079914,False,False,False,False
25,15,-0.025479,-0.017493,0.519061,0.365743,0.668953,-0.641565,-0.711423,-0.570468,0.520127,-0.634483,0.199769,0.249392,0.252815,-0.476846,False,False,False,False
23,21,-0.002513,0.025140,0.001717,-0.159750,0.216445,-0.028154,-0.178337,0.090296,0.016962,-0.236670,0.049432,0.041202,0.001392,-0.005027,False,False,False,False
0,31,-0.020770,0.017866,-0.155970,-0.209439,-0.106221,-0.112959,-0.180084,-0.052470,0.017080,-0.053532,0.000212,0.000212,-0.000094,-0.000094,True,False,False,False
24,27,0.015526,0.020727,0.689890,0.614672,0.749369,-0.854713,-0.888770,-0.813977,0.697662,-0.849997,0.347645,0.444336,-0.445632,-0.309204,False,False,False,False
26,15,-0.017057,-0.005845,0.552507,0.443763,0.630815,-0.819347,-0.849256,-0.783864,0.568258,-0.817621,0.295812,0.338640,-0.329629,-0.158203,False,False,False,False
11,8,-0.017045,0.015013,-0.285095,-0.411126,-0.160418,-0.294102,-0.406027,-0.186493,-0.217572,-0.273019,0.149855,0.137545,-0.162677,-0.144119,True,True,False,False
16,1,-0.015062,0.004747,0.517892,0.408866,0.608800,-0.682142,-0.763488,-0.592085,0.533492,-0.683486,0.357680,0.388587,-0.217336,-0.138692,False,False,False,False
16,8,-0.001199,0.013846,0.212557,0.054015,0.355281,-0.535990,-0.621531,-0.441831,0.322155,-0.593952,0.266380,0.280957,-0.229605,-0.186767,False,False,False,False
13,26,0.003625,0.006536,-0.236609,-0.389404,-0.080933,-0.001752,-0.165311,0.148938,-0.345392,0.055144,0.099337,0.092940,-0.056312,-0.038501,False,False,False,False
